PID,trial,response,rt,accuracy,display,filename,target_size,colour,quadrant,num_distractors,answer,distractor_bin
47,1.0,3,990.199999976161,0,Task,image_83.jpg,medium,green,Quadrant 2,33.0,2.0,33-36
47,2.0,2,1048.5999999761552,0,Task,image_17.jpg,small,green,Quadrant 4,17.0,4.0,17–20
47,3.0,2,786.6999999880791,1,Task,image_64.jpg,medium,blue,Quadrant 2,20.0,2.0,17–20
47,4.0,2,950.699999976161,0,Task,image_2.jpg,small,green,Quadrant 4,2.0,4.0,1–4
47,5.0,3,1258.499999988082,1,Task,image_106.jpg,large,blue,Quadrant 3,11.0,3.0,9–12
47,6.0,2,911.3000000119208,0,Task,image_104.jpg,large,green,Quadrant 4,12.0,4.0,9–12
47,7.0,3,891.999999976164,1,Task,image_54.jpg,medium,green,Quadrant 3,7.0,3.0,5–8
47,8.0,2,992.0,1,Task,image_131.jpg,large,green,Quadrant 2,33.0,2.0,33-36
47,9.0,1,822.9000000119267,1,Task,image_99.jpg,large,blue,Quadrant 1,3.0,1.0,1–4
47,10.0,4,899.8999999761581,1,Task,image_141.jpg,large,red,Quadrant 4,46.0,4.0,45-49
47,11.0,2,1013.2999999880848,1,Task,image_70.jpg,medium,red,Quadrant 2,22.0,2.0,21–24
47,12.0,2,913.3999999999942,0,Task,image_37.jpg,small,red,Quadrant 1,39.0,1.0,37-40
47,13.0,2,1169.0,1,Task,image_26.jpg,small,green,Quadrant 2,28.0,2.0,25-28
47,14.0,4,1061.39999996424,1,Task,image_84.jpg,medium,green,Quadrant 4,40.0,4.0,37-40
47,15.0,1,668.2000000000116,1,Task,image_105.jpg,large,green,Quadrant 1,9.0,1.0,9–12
47,16.0,2,1027.800000011921,1,Task,image_44.jpg,small,red,Quadrant 2,49.0,2.0,45-49
47,17.0,2,625.3000000000029,1,Task,image_97.jpg,large,blue,Quadrant 2,4.0,2.0,1–4
47,18.0,4,1077.399999976158,0,Task,image_23.jpg,small,red,Quadrant 1,23.0,1.0,21–24
47,19.0,1,903.6000000000058,1,Task,image_77.jpg,medium,green,Quadrant 1,32.0,1.0,29-32
47,20.0,2,904.5999999761552,0,Task,image_34.jpg,small,red,Quadrant 1,36.0,1.0,33-36
47,21.0,1,1183.1000000000058,1,Task,image_66.jpg,medium,blue,Quadrant 1,18.0,1.0,17–20
47,22.0,1,856.1000000119238,1,Task,image_7.jpg,small,blue,Quadrant 1,8.0,1.0,5–8
47,23.0,2,1100.5999999642372,0,Task,image_20.jpg,small,red,Quadrant 4,21.0,4.0,21–24
47,24.0,2,1163.999999988082,1,Task,image_43.jpg,small,blue,Quadrant 2,44.0,2.0,41-44
47,25.0,2,837.5,0,Task,image_19.jpg,small,blue,Quadrant 3,19.0,3.0,17–20
47,26.0,1,692.2999999642343,0,Task,image_22.jpg,small,green,Quadrant 2,22.0,2.0,21–24
47,27.0,2,614.3999999999942,1,Task,image_127.jpg,large,blue,Quadrant 2,31.0,2.0,29-32
47,28.0,3,944.5,1,Task,image_80.jpg,medium,red,Quadrant 3,35.0,3.0,33-36
47,29.0,3,970.7999999880848,1,Task,image_87.jpg,medium,green,Quadrant 3,38.0,3.0,37-40
47,30.0,2,904.2999999999884,0,Task,image_50.jpg,medium,red,Quadrant 4,2.0,4.0,1–4
47,31.0,3,829.6000000000058,1,Task,image_48.jpg,medium,green,Quadrant 3,1.0,3.0,1–4
47,32.0,1,1184.999999976164,0,Task,image_45.jpg,small,green,Quadrant 4,46.0,4.0,45-49
47,33.0,4,930.0000000119326,1,Task,image_93.jpg,medium,blue,Quadrant 4,46.0,4.0,45-49
47,34.0,4,845.5999999642372,1,Task,image_81.jpg,medium,blue,Quadrant 4,34.0,4.0,33-36
47,35.0,2,1743.8999999880907,0,Task,image_41.jpg,small,blue,Quadrant 4,43.0,4.0,41-44
47,36.0,1,741.5999999642372,0,Task,image_74.jpg,medium,green,Quadrant 2,28.0,2.0,25-28
47,37.0,4,724.8999999999942,1,Task,image_52.jpg,medium,green,Quadrant 4,6.0,4.0,5–8
47,38.0,1,724.3999999880907,1,Task,image_71.jpg,medium,blue,Quadrant 1,23.0,1.0,21–24
47,39.0,4,1072.7999999761523,0,Task,image_6.jpg,small,green,Quadrant 3,7.0,3.0,5–8
47,40.0,1,635.3999999880907,0,Task,image_69.jpg,medium,green,Quadrant 3,24.0,3.0,21–24
47,41.0,2,511.6000000000058,1,Task,image_134.jpg,large,green,Quadrant 2,37.0,2.0,37-40
47,42.0,4,543.1999999880791,0,Task,image_5.jpg,small,green,Quadrant 2,5.0,2.0,5–8
47,43.0,1,531.1999999761465,1,Task,image_119.jpg,large,blue,Quadrant 1,23.0,1.0,21–24
47,44.0,1,925.5999999880733,1,Task,image_46.jpg,small,red,Quadrant 1,47.0,1.0,45-49
47,45.0,2,801.7999999999884,1,Task,image_49.jpg,medium,blue,Quadrant 2,4.0,2.0,1–4
47,46.0,1,990.0,1,Task,image_42.jpg,small,green,Quadrant 1,42.0,1.0,41-44
47,47.0,2,720.8999999761581,0,Task,image_62.jpg,medium,blue,Quadrant 4,15.0,4.0,13–16
47,48.0,3,754.0999999761698,0,Task,image_63.jpg,medium,green,Quadrant 2,16.0,2.0,13–16
47,49.0,4,646.7000000119151,1,Task,image_73.jpg,medium,blue,Quadrant 4,25.0,4.0,25-28
47,50.0,4,594.9000000119267,1,Task,image_100.jpg,large,red,Quadrant 4,6.0,4.0,5–8
47,51.0,3,692.6999999761465,1,Task,image_61.jpg,medium,red,Quadrant 3,13.0,3.0,13–16
47,52.0,3,906.6000000000058,0,Task,image_94.jpg,medium,green,Quadrant 1,47.0,1.0,45-49
47,53.0,3,878.9999999642314,1,Task,image_0.jpg,small,red,Quadrant 3,1.0,3.0,1–4
47,54.0,1,1145.5000000119326,0,Task,image_10.jpg,small,green,Quadrant 3,11.0,3.0,9–12
47,55.0,4,756.499999976164,0,Task,image_31.jpg,small,blue,Quadrant 2,31.0,2.0,29-32
47,56.0,3,674.1000000119093,1,Task,image_78.jpg,medium,blue,Quadrant 3,30.0,3.0,29-32
47,57.0,1,784.7000000119151,1,Task,image_130.jpg,large,red,Quadrant 1,36.0,1.0,33-36
47,58.0,2,849.6000000000058,0,Task,image_40.jpg,small,red,Quadrant 3,41.0,3.0,41-44
47,59.0,2,723.8999999880907,0,Task,image_33.jpg,small,green,Quadrant 4,34.0,4.0,33-36
47,60.0,2,662.8999999761581,1,Task,image_101.jpg,large,green,Quadrant 2,5.0,2.0,5–8
47,61.0,3,576.9000000119267,0,Task,image_55.jpg,medium,red,Quadrant 1,8.0,1.0,5–8
47,62.0,1,797.699999964243,0,Task,image_35.jpg,small,blue,Quadrant 2,33.0,2.0,33-36
47,63.0,4,816.6999999880791,1,Task,image_116.jpg,large,red,Quadrant 4,21.0,4.0,21–24
47,64.0,1,543.1999999880791,1,Task,image_90.jpg,medium,blue,Quadrant 1,42.0,1.0,41-44
47,65.0,2,761.6999999880791,1,Task,image_92.jpg,medium,red,Quadrant 2,49.0,2.0,45-49
47,66.0,3,746.999999976164,1,Task,image_32.jpg,small,green,Quadrant 3,35.0,3.0,33-36
47,67.0,2,571.7999999880849,1,Task,image_118.jpg,large,green,Quadrant 2,22.0,2.0,21–24
47,68.0,1,1068.8999999999942,1,Task,image_12.jpg,small,red,Quadrant 1,14.0,1.0,13–16
47,69.0,3,951.0999999880733,1,Task,image_95.jpg,medium,red,Quadrant 3,45.0,3.0,45-49
47,70.0,2,1033.5000000119326,0,Task,image_39.jpg,small,green,Quadrant 3,38.0,3.0,37-40
47,71.0,2,584.5,1,Task,image_112.jpg,large,red,Quadrant 2,20.0,2.0,17–20
47,72.0,2,652.7999999880849,1,Task,image_79.jpg,medium,green,Quadrant 2,31.0,2.0,29-32
47,73.0,4,653.3000000119209,1,Task,image_124.jpg,large,blue,Quadrant 4,29.0,4.0,29-32
47,74.0,2,952.6000000000058,1,Task,image_86.jpg,medium,blue,Quadrant 2,37.0,2.0,37-40
47,75.0,2,787.4999999642314,1,Task,image_139.jpg,large,blue,Quadrant 2,44.0,2.0,41-44
47,76.0,4,670.6999999880791,1,Task,image_68.jpg,medium,red,Quadrant 4,21.0,4.0,21–24
47,77.0,2,961.699999964243,0,Task,image_8.jpg,small,red,Quadrant 4,12.0,4.0,9–12
47,78.0,1,680.199999964243,1,Task,image_125.jpg,large,red,Quadrant 1,32.0,1.0,29-32
47,79.0,1,1131.1000000119093,1,Task,image_85.jpg,medium,red,Quadrant 1,39.0,1.0,37-40
47,80.0,2,788.7000000000116,0,Task,image_14.jpg,small,green,Quadrant 4,15.0,4.0,13–16
47,81.0,4,766.699999964243,1,Task,image_76.jpg,medium,red,Quadrant 4,29.0,4.0,29-32
47,82.0,1,892.6999999761465,0,Task,image_11.jpg,small,red,Quadrant 2,10.0,2.0,9–12
47,83.0,4,724.8999999761581,1,Task,image_89.jpg,medium,red,Quadrant 4,43.0,4.0,41-44
47,84.0,1,868.7999999642489,0,Task,image_126.jpg,large,red,Quadrant 3,30.0,3.0,29-32
47,85.0,2,576.3999999880907,1,Task,image_59.jpg,medium,blue,Quadrant 2,10.0,2.0,9–12
47,86.0,1,1079.2999999999884,1,Task,image_57.jpg,medium,green,Quadrant 1,9.0,1.0,9–12
47,87.0,3,855.7000000000116,1,Task,image_143.jpg,large,green,Quadrant 3,45.0,3.0,45-49
47,88.0,3,647.0999999761698,1,Task,image_102.jpg,large,blue,Quadrant 3,7.0,3.0,5–8
47,89.0,1,937.399999976158,1,Task,image_82.jpg,medium,red,Quadrant 1,36.0,1.0,33-36
47,90.0,3,680.5,1,Task,image_128.jpg,large,green,Quadrant 3,35.0,3.0,33-36
47,91.0,4,760.699999964243,1,Task,image_4.jpg,small,blue,Quadrant 4,6.0,4.0,5–8
47,92.0,3,554.8000000119209,1,Task,image_136.jpg,large,blue,Quadrant 3,41.0,3.0,41-44
47,93.0,4,695.8999999880907,0,Task,image_122.jpg,large,red,Quadrant 2,28.0,2.0,25-28
47,94.0,3,649.4999999880674,1,Task,image_135.jpg,large,red,Quadrant 3,38.0,3.0,37-40
47,95.0,4,714.5999999880733,1,Task,image_56.jpg,medium,blue,Quadrant 4,12.0,4.0,9–12
47,96.0,2,763.2999999999884,1,Task,image_1.jpg,small,blue,Quadrant 2,4.0,2.0,1–4
47,97.0,1,564.8999999642256,1,Task,image_18.jpg,small,green,Quadrant 1,18.0,1.0,17–20
47,98.0,1,546.5999999880733,1,Task,image_142.jpg,large,blue,Quadrant 1,47.0,1.0,45-49
47,99.0,1,563.3999999999942,1,Task,image_114.jpg,large,blue,Quadrant 1,18.0,1.0,17–20
47,100.0,2,638.7000000119151,0,Task,image_9.jpg,small,blue,Quadrant 1,9.0,1.0,9–12
47,101.0,4,671.2999999880849,0,Task,image_30.jpg,small,red,Quadrant 3,30.0,3.0,29-32
47,102.0,1,812.0999999761698,1,Task,image_103.jpg,large,red,Quadrant 1,8.0,1.0,5–8
47,103.0,4,1190.7999999642489,1,Task,image_36.jpg,small,green,Quadrant 4,40.0,4.0,37-40
47,104.0,4,908.2999999999884,1,Task,image_113.jpg,large,blue,Quadrant 4,17.0,4.0,17–20
47,105.0,1,1081.9999999880674,1,Task,image_51.jpg,medium,blue,Quadrant 1,3.0,1.0,1–4
47,106.0,4,779.6000000000058,1,Task,image_65.jpg,medium,red,Quadrant 4,17.0,4.0,17–20
47,107.0,1,617.4000000119267,1,Task,image_60.jpg,medium,green,Quadrant 1,14.0,1.0,13–16
47,108.0,4,542.4000000119267,1,Task,image_121.jpg,large,blue,Quadrant 4,25.0,4.0,25-28
47,109.0,3,753.9999999761349,1,Task,image_24.jpg,small,red,Quadrant 3,27.0,3.0,25-28
47,110.0,4,660.0000000119326,0,Task,image_67.jpg,medium,green,Quadrant 3,19.0,3.0,17–20
47,111.0,3,504.1000000119093,0,Task,image_133.jpg,large,blue,Quadrant 1,39.0,1.0,37-40
47,112.0,2,830.0999999999767,1,Task,image_140.jpg,large,green,Quadrant 2,49.0,2.0,45-49
47,113.0,1,564.5999999761698,1,Task,image_75.jpg,medium,blue,Quadrant 1,26.0,1.0,25-28
47,114.0,3,754.8999999761581,1,Task,image_115.jpg,large,green,Quadrant 3,19.0,3.0,17–20
47,115.0,4,931.8999999642256,0,Task,image_13.jpg,small,blue,Quadrant 3,13.0,3.0,13–16
47,116.0,4,978.9999999642604,0,Task,image_38.jpg,small,blue,Quadrant 2,37.0,2.0,37-40
47,117.0,4,688.5,1,Task,image_110.jpg,large,blue,Quadrant 4,15.0,4.0,13–16
47,118.0,2,1032.699999964214,0,Task,image_47.jpg,small,blue,Quadrant 3,45.0,3.0,45-49
47,119.0,3,773.1999999761465,1,Task,image_72.jpg,medium,red,Quadrant 3,27.0,3.0,25-28
47,120.0,1,532.7999999880558,1,Task,image_108.jpg,large,red,Quadrant 1,14.0,1.0,13–16
47,121.0,3,531.3000000119209,1,Task,image_117.jpg,large,red,Quadrant 3,24.0,3.0,21–24
47,122.0,3,650.2000000119442,1,Task,image_120.jpg,large,green,Quadrant 3,27.0,3.0,25-28
47,123.0,3,1001.5000000119326,0,Task,image_27.jpg,small,blue,Quadrant 1,26.0,1.0,25-28
47,124.0,4,688.0999999761698,0,Task,image_15.jpg,small,blue,Quadrant 2,16.0,2.0,13–16
47,125.0,3,760.9999999642605,0,Task,image_3.jpg,small,red,Quadrant 1,3.0,1.0,1–4
47,126.0,2,544.0999999999767,1,Task,image_107.jpg,large,red,Quadrant 2,10.0,2.0,9–12
47,127.0,3,500.3999999761581,1,Task,image_109.jpg,large,green,Quadrant 3,13.0,3.0,13–16
47,128.0,2,551.3999999999651,1,Task,image_111.jpg,large,green,Quadrant 2,16.0,2.0,13–16
47,129.0,4,569.8999999761581,1,Task,image_132.jpg,large,red,Quadrant 4,40.0,4.0,37-40
47,130.0,1,810.4000000118976,1,Task,image_29.jpg,small,green,Quadrant 1,32.0,1.0,29-32
47,131.0,4,570.3999999880907,0,Task,image_16.jpg,small,red,Quadrant 2,20.0,2.0,17–20
47,132.0,1,505.8999999880907,1,Task,image_123.jpg,large,green,Quadrant 1,26.0,1.0,25-28
47,133.0,3,574.0999999642372,1,Task,image_96.jpg,large,green,Quadrant 3,1.0,3.0,1–4
47,134.0,1,675.3999999761581,1,Task,image_138.jpg,large,red,Quadrant 1,42.0,1.0,41-44
47,135.0,3,592.6000000119093,1,Task,image_58.jpg,medium,red,Quadrant 3,11.0,3.0,9–12
47,136.0,3,838.0,1,Task,image_88.jpg,medium,blue,Quadrant 3,41.0,3.0,41-44
47,137.0,2,708.7999999642489,1,Task,image_53.jpg,medium,red,Quadrant 2,5.0,2.0,5–8
47,138.0,3,604.2999999999884,0,Task,image_98.jpg,large,red,Quadrant 4,2.0,4.0,1–4
47,139.0,3,969.7999999880558,1,Task,image_21.jpg,small,blue,Quadrant 3,24.0,3.0,21–24
47,140.0,2,1049.800000011921,1,Task,image_91.jpg,medium,green,Quadrant 2,44.0,2.0,41-44
47,141.0,4,758.3999999642256,1,Task,image_137.jpg,large,green,Quadrant 4,43.0,4.0,41-44
47,142.0,4,769.7999999880558,1,Task,image_28.jpg,small,red,Quadrant 4,29.0,4.0,29-32
47,143.0,4,940.8999999880908,1,Task,image_129.jpg,large,blue,Quadrant 4,34.0,4.0,33-36
47,144.0,4,885.1000000000349,1,Task,image_25.jpg,small,blue,Quadrant 4,25.0,4.0,25-28
76,1.0,2,4606.7999999992535,1,Task,image_15.jpg,small,blue,Quadrant 2,16.0,2.0,13–16
76,2.0,2,2050.7999999992608,1,Task,image_43.jpg,small,blue,Quadrant 2,44.0,2.0,41-44
76,3.0,4,2067.100000000748,1,Task,image_84.jpg,medium,green,Quadrant 4,40.0,4.0,37-40
76,4.0,1,515.2000000007392,1,Task,image_99.jpg,large,blue,Quadrant 1,3.0,1.0,1–4
76,5.0,3,733.3000000007451,1,Task,image_48.jpg,medium,green,Quadrant 3,1.0,3.0,1–4
76,6.0,3,887.4999999992579,1,Task,image_87.jpg,medium,green,Quadrant 3,38.0,3.0,37-40
76,7.0,3,1485.299999998504,1,Task,image_24.jpg,small,red,Quadrant 3,27.0,3.0,25-28
76,8.0,2,904.7999999992608,1,Task,image_92.jpg,medium,red,Quadrant 2,49.0,2.0,45-49
76,9.0,4,547.3000000014872,1,Task,image_98.jpg,large,red,Quadrant 4,2.0,4.0,1–4
76,10.0,4,635.3000000007451,1,Task,image_73.jpg,medium,blue,Quadrant 4,25.0,4.0,25-28
76,11.0,4,542.3000000014872,1,Task,image_52.jpg,medium,green,Quadrant 4,6.0,4.0,5–8
76,12.0,3,667.2000000007392,1,Task,image_67.jpg,medium,green,Quadrant 3,19.0,3.0,17–20
76,13.0,1,1055.0000000014843,1,Task,image_75.jpg,medium,blue,Quadrant 1,26.0,1.0,25-28
76,14.0,3,589.3000000014872,1,Task,image_136.jpg,large,blue,Quadrant 3,41.0,3.0,41-44
76,15.0,3,554.7000000007392,1,Task,image_143.jpg,large,green,Quadrant 3,45.0,3.0,45-49
76,16.0,4,879.7000000007392,1,Task,image_129.jpg,large,blue,Quadrant 4,34.0,4.0,33-36
76,17.0,4,1550.0,1,Task,image_65.jpg,medium,red,Quadrant 4,17.0,4.0,17–20
76,18.0,3,1185.199999999997,1,Task,image_95.jpg,medium,red,Quadrant 3,45.0,3.0,45-49
76,19.0,1,675.8000000007451,1,Task,image_133.jpg,large,blue,Quadrant 1,39.0,1.0,37-40
76,20.0,1,1202.5,1,Task,image_77.jpg,medium,green,Quadrant 1,32.0,1.0,29-32
76,21.0,2,2113.899999999252,1,Task,image_22.jpg,small,green,Quadrant 2,22.0,2.0,21–24
76,22.0,3,497.599999998507,1,Task,image_117.jpg,large,red,Quadrant 3,24.0,3.0,21–24
76,23.0,4,566.0000000007421,1,Task,image_141.jpg,large,red,Quadrant 4,46.0,4.0,45-49
76,24.0,1,2130.800000000003,0,Task,image_25.jpg,small,blue,Quadrant 4,25.0,4.0,25-28
76,25.0,1,540.7000000007392,1,Task,image_71.jpg,medium,blue,Quadrant 1,23.0,1.0,21–24
76,26.0,4,661.3000000000029,1,Task,image_50.jpg,medium,red,Quadrant 4,2.0,4.0,1–4
76,27.0,1,926.3999999999942,1,Task,image_108.jpg,large,red,Quadrant 1,14.0,1.0,13–16
76,28.0,3,1071.300000000003,1,Task,image_40.jpg,small,red,Quadrant 3,41.0,3.0,41-44
76,29.0,3,519.600000000748,1,Task,image_106.jpg,large,blue,Quadrant 3,11.0,3.0,9–12
76,30.0,1,530.5999999992491,1,Task,image_119.jpg,large,blue,Quadrant 1,23.0,1.0,21–24
76,31.0,3,477.400000001493,1,Task,image_126.jpg,large,red,Quadrant 3,30.0,3.0,29-32
76,32.0,4,854.2999999985041,1,Task,image_89.jpg,medium,red,Quadrant 4,43.0,4.0,41-44
76,33.0,2,636.600000000748,1,Task,image_97.jpg,large,blue,Quadrant 2,4.0,2.0,1–4
76,34.0,3,680.4000000007509,1,Task,image_96.jpg,large,green,Quadrant 3,1.0,3.0,1–4
76,35.0,4,2038.300000000745,1,Task,image_17.jpg,small,green,Quadrant 4,17.0,4.0,17–20
76,36.0,3,562.1999999999971,1,Task,image_135.jpg,large,red,Quadrant 3,38.0,3.0,37-40
76,37.0,1,1021.899999999252,1,Task,image_7.jpg,small,blue,Quadrant 1,8.0,1.0,5–8
76,38.0,2,668.6000000007334,1,Task,image_127.jpg,large,blue,Quadrant 2,31.0,2.0,29-32
76,39.0,4,1042.7000000007392,1,Task,image_56.jpg,medium,blue,Quadrant 4,12.0,4.0,9–12
76,40.0,2,785.7999999985041,1,Task,image_86.jpg,medium,blue,Quadrant 2,37.0,2.0,37-40
76,41.0,3,1003.4999999992432,1,Task,image_0.jpg,small,red,Quadrant 3,1.0,3.0,1–4
76,42.0,4,752.4000000007509,1,Task,image_76.jpg,medium,red,Quadrant 4,29.0,4.0,29-32
76,43.0,3,845.0999999992491,1,Task,image_54.jpg,medium,green,Quadrant 3,7.0,3.0,5–8
76,44.0,1,1230.5000000014843,1,Task,image_55.jpg,medium,red,Quadrant 1,8.0,1.0,5–8
76,45.0,4,739.7999999999884,1,Task,image_4.jpg,small,blue,Quadrant 4,6.0,4.0,5–8
76,46.0,4,670.4000000007509,1,Task,image_132.jpg,large,red,Quadrant 4,40.0,4.0,37-40
76,47.0,1,706.3999999999942,1,Task,image_51.jpg,medium,blue,Quadrant 1,3.0,1.0,1–4
76,48.0,4,574.3000000015018,1,Task,image_116.jpg,large,red,Quadrant 4,21.0,4.0,21–24
76,49.0,3,800.9999999985157,1,Task,image_72.jpg,medium,red,Quadrant 3,27.0,3.0,25-28
76,50.0,3,849.0,1,Task,image_58.jpg,medium,red,Quadrant 3,11.0,3.0,9–12
76,51.0,4,1524.699999999255,1,Task,image_93.jpg,medium,blue,Quadrant 4,46.0,4.0,45-49
76,52.0,2,1079.699999999255,1,Task,image_64.jpg,medium,blue,Quadrant 2,20.0,2.0,17–20
76,53.0,1,1864.199999999255,1,Task,image_27.jpg,small,blue,Quadrant 1,26.0,1.0,25-28
76,54.0,3,805.1999999992549,1,Task,image_120.jpg,large,green,Quadrant 3,27.0,3.0,25-28
76,55.0,4,1710.200000001496,1,Task,image_8.jpg,small,red,Quadrant 4,12.0,4.0,9–12
76,56.0,2,1306.4000000007509,0,Task,image_41.jpg,small,blue,Quadrant 4,43.0,4.0,41-44
76,57.0,1,1209.5999999992491,1,Task,image_12.jpg,small,red,Quadrant 1,14.0,1.0,13–16
76,58.0,4,544.8999999992666,1,Task,image_121.jpg,large,blue,Quadrant 4,25.0,4.0,25-28
76,59.0,3,1750.300000000745,1,Task,image_19.jpg,small,blue,Quadrant 3,19.0,3.0,17–20
76,60.0,2,1019.299999998504,1,Task,image_59.jpg,medium,blue,Quadrant 2,10.0,2.0,9–12
76,61.0,1,931.0999999992492,1,Task,image_18.jpg,small,green,Quadrant 1,18.0,1.0,17–20
76,62.0,3,695.2000000007392,0,Task,image_142.jpg,large,blue,Quadrant 1,47.0,1.0,45-49
76,63.0,1,564.8999999992666,1,Task,image_114.jpg,large,blue,Quadrant 1,18.0,1.0,17–20
76,64.0,2,701.2999999992608,1,Task,image_91.jpg,medium,green,Quadrant 2,44.0,2.0,41-44
76,65.0,4,1887.5000000007567,0,Task,image_9.jpg,small,blue,Quadrant 1,9.0,1.0,9–12
76,66.0,1,532.8999999999651,1,Task,image_125.jpg,large,red,Quadrant 1,32.0,1.0,29-32
76,67.0,4,753.7999999985041,1,Task,image_124.jpg,large,blue,Quadrant 4,29.0,4.0,29-32
76,68.0,2,484.1999999992549,1,Task,image_112.jpg,large,red,Quadrant 2,20.0,2.0,17–20
76,69.0,2,464.1000000000058,1,Task,image_118.jpg,large,green,Quadrant 2,22.0,2.0,21–24
76,70.0,3,1152.299999998504,0,Task,image_83.jpg,medium,green,Quadrant 2,33.0,2.0,33-36
76,71.0,2,1776.2999999992608,1,Task,image_35.jpg,small,blue,Quadrant 2,33.0,2.0,33-36
76,72.0,3,630.4000000014785,1,Task,image_109.jpg,large,green,Quadrant 3,13.0,3.0,13–16
76,73.0,2,1097.3000000015018,1,Task,image_1.jpg,small,blue,Quadrant 2,4.0,2.0,1–4
76,74.0,1,1539.39999999851,1,Task,image_94.jpg,medium,green,Quadrant 1,47.0,1.0,45-49
76,75.0,2,767.9000000014785,1,Task,image_53.jpg,medium,red,Quadrant 2,5.0,2.0,5–8
76,76.0,1,988.0000000014844,1,Task,image_85.jpg,medium,red,Quadrant 1,39.0,1.0,37-40
76,77.0,3,1352.0999999992491,1,Task,image_80.jpg,medium,red,Quadrant 3,35.0,3.0,33-36
76,78.0,1,892.9000000007509,1,Task,image_82.jpg,medium,red,Quadrant 1,36.0,1.0,33-36
76,79.0,1,795.1000000014901,1,Task,image_57.jpg,medium,green,Quadrant 1,9.0,1.0,9–12
76,80.0,3,1267.4000000014785,1,Task,image_69.jpg,medium,green,Quadrant 3,24.0,3.0,21–24
76,81.0,2,553.6000000000058,1,Task,image_111.jpg,large,green,Quadrant 2,16.0,2.0,13–16
76,82.0,1,2009.8000000015013,0,Task,image_31.jpg,small,blue,Quadrant 2,31.0,2.0,29-32
76,83.0,2,590.0999999992491,1,Task,image_49.jpg,medium,blue,Quadrant 2,4.0,2.0,1–4
76,84.0,3,1920.5,1,Task,image_10.jpg,small,green,Quadrant 3,11.0,3.0,9–12
76,85.0,4,643.8999999992666,1,Task,image_62.jpg,medium,blue,Quadrant 4,15.0,4.0,13–16
76,86.0,2,548.3999999985099,1,Task,image_63.jpg,medium,green,Quadrant 2,16.0,2.0,13–16
76,87.0,1,1981.4000000000235,0,Task,image_45.jpg,small,green,Quadrant 4,46.0,4.0,45-49
76,88.0,2,1137.5999999985215,1,Task,image_5.jpg,small,green,Quadrant 2,5.0,2.0,5–8
76,89.0,1,886.0999999985215,1,Task,image_60.jpg,medium,green,Quadrant 1,14.0,1.0,13–16
76,90.0,1,1903.5000000007567,0,Task,image_36.jpg,small,green,Quadrant 4,40.0,4.0,37-40
76,91.0,2,517.8000000015018,1,Task,image_140.jpg,large,green,Quadrant 2,49.0,2.0,45-49
76,92.0,1,559.9999999992433,1,Task,image_103.jpg,large,red,Quadrant 1,8.0,1.0,5–8
76,93.0,4,1430.1000000000058,1,Task,image_20.jpg,small,red,Quadrant 4,21.0,4.0,21–24
76,94.0,3,1970.10000000149,0,Task,image_46.jpg,small,red,Quadrant 1,47.0,1.0,45-49
76,95.0,2,1985.599999999249,0,Task,image_47.jpg,small,blue,Quadrant 3,45.0,3.0,45-49
76,96.0,1,1295.5000000014843,1,Task,image_37.jpg,small,red,Quadrant 1,39.0,1.0,37-40
76,97.0,1,687.6000000007334,1,Task,image_123.jpg,large,green,Quadrant 1,26.0,1.0,25-28
76,98.0,4,915.7999999999593,1,Task,image_28.jpg,small,red,Quadrant 4,29.0,4.0,29-32
76,99.0,4,724.1999999992549,1,Task,image_100.jpg,large,red,Quadrant 4,6.0,4.0,5–8
76,100.0,3,1275.7000000000116,1,Task,image_30.jpg,small,red,Quadrant 3,30.0,3.0,29-32
76,101.0,3,1221.4000000007509,1,Task,image_21.jpg,small,blue,Quadrant 3,24.0,3.0,21–24
76,102.0,3,1046.4999999985157,1,Task,image_6.jpg,small,green,Quadrant 3,7.0,3.0,5–8
76,103.0,2,1023.5000000007568,1,Task,image_79.jpg,medium,green,Quadrant 2,31.0,2.0,29-32
76,104.0,2,1560.700000001496,1,Task,image_44.jpg,small,red,Quadrant 2,49.0,2.0,45-49
76,105.0,2,1542.3000000015018,1,Task,image_38.jpg,small,blue,Quadrant 2,37.0,2.0,37-40
76,106.0,3,1414.8999999992666,0,Task,image_26.jpg,small,green,Quadrant 2,28.0,2.0,25-28
76,107.0,2,543.7999999992317,1,Task,image_131.jpg,large,green,Quadrant 2,33.0,2.0,33-36
76,108.0,2,514.8999999992666,1,Task,image_101.jpg,large,green,Quadrant 2,5.0,2.0,5–8
76,109.0,1,660.3000000007451,1,Task,image_130.jpg,large,red,Quadrant 1,36.0,1.0,33-36
76,110.0,3,798.7999999985332,1,Task,image_115.jpg,large,green,Quadrant 3,19.0,3.0,17–20
76,111.0,2,886.2000000007683,1,Task,image_134.jpg,large,green,Quadrant 2,37.0,2.0,37-40
76,112.0,4,610.7999999999884,1,Task,image_104.jpg,large,green,Quadrant 4,12.0,4.0,9–12
76,113.0,4,1540.4000000000233,1,Task,image_113.jpg,large,blue,Quadrant 4,17.0,4.0,17–20
76,114.0,2,801.9000000014785,1,Task,image_70.jpg,medium,red,Quadrant 2,22.0,2.0,21–24
76,115.0,4,882.7000000000116,1,Task,image_68.jpg,medium,red,Quadrant 4,21.0,4.0,21–24
76,116.0,1,1317.89999999851,1,Task,image_29.jpg,small,green,Quadrant 1,32.0,1.0,29-32
